Disaster,,,,,,,,,,
ID,ORGANIZATION,YEAR_,START_DATE,END_DATE,UNIT,NAME,CAUSE,LOCALITY,DESTRUCTION (in Thousand Dollars),TOTAL_ACRES
6978,FWS,1994,08-01-1994 00:00,08-01-1994 00:00,61530,RANGER,Human,MON,30,0.5
6979,FWS,2005,04-06-2005 00:00,04-06-2005 00:00,61530,RIVERS WPA,Human,MON,30,6
6980,FWS,2006,8/31/2006 0:00,8/31/2006 0:00,61530,SWANSON,Natural,MON,30,3
6981,FWS,2006,4/13/2006 0:00,4/13/2006 0:00,61530,SOUTH LAKE,Natural,MON,30,255
6982,FWS,2006,07-10-2006 00:00,07-10-2006 00:00,61530,COOK,Human,MON,30,0.1
6983,FWS,1984,5/30/1984 0:00,5/30/1984 0:00,61540,L.TRISKY,Natural,MON,30,1
6984,FWS,1981,8/14/1981 0:00,8/15/1981 0:00,61540,ELK CR RID,Natural,MON,30,1
6985,FWS,1980,7/17/1980 0:00,7/17/1980 0:00,61540,FIRE GATE,Natural,MON,30,4
6986,FWS,1980,08-08-1980 00:00,08-09-1980 00:00,61540,ELK CR RID,Natural,MON,30,1
6987,FWS,1992,6/20/1992 0:00,6/22/1992 0:00,61540,WILDHORSE,Natural,MON,30,0.5
6988,FWS,1992,6/27/1992 0:00,6/28/1992 0:00,61540,HIGHPOINT,Natural,MON,30,0.2
6989,FWS,1995,7/19/1995 0:00,7/19/1995 0:00,61540,RAVALLI,Natural,MON,30,0.1
6990,FWS,1995,7/29/1995 0:00,7/29/1995 0:00,61540,REPEAT,Natural,MON,30,0.1
6991,FWS,1995,7/29/1995 0:00,7/30/1995 0:00,61540,DIRTY BAD,Natural,MON,30,0.1
6992,FWS,1998,06-06-1998 00:00,06-07-1998 00:00,61540,EASY MONEY,Natural,MON,30,0.1
6993,FWS,1991,08-02-1991 00:00,08-02-1991 00:00,61540,BITTERROOT,Natural,MON,30,1
6994,FWS,1996,06-12-1996 00:00,06-12-1996 00:00,61540,ZIEMETS,Human,MON,30,0.2
6995,FWS,2002,4/16/2002 0:00,4/16/2002 0:00,61540,KICKING 02,Human,MON,30,25
6996,FWS,1996,7/30/1996 0:00,7/30/1996 0:00,61540,PITCHSTINK,Natural,MON,30,0.1
6997,FWS,2000,7/29/2000 0:00,7/29/2000 0:00,61540,DOPYERA,Human,MON,30,0.1
6998,FWS,2001,3/21/2001 0:00,3/21/2001 0:00,61540,BATAVIA,Human,MON,30,35
6999,FWS,1994,6/22/1994 0:00,6/24/1994 0:00,61540,ELK CREEK,Natural,MON,30,10
7000,FWS,1994,07-12-1994 00:00,7/13/1994 0:00,61540,HQ RIDGE,Natural,MON,30,0.5
7001,FWS,1997,8/20/1997 0:00,8/21/1997 0:00,61540,PINE TREE,Natural,MON,30,0.3
7002,FWS,1999,7/15/1999 0:00,7/15/1999 0:00,61540,JOCKOHAY,Human,MON,30,0.5
7003,FWS,1994,09-05-1994 00:00,09-05-1994 00:00,61540,EVANS,Human,MON,30,0
7004,FWS,2003,3/29/2003 0:00,3/29/2003 0:00,61540,NINEPIPE 03 WF,Human,MON,30,1
7005,FWS,1998,3/19/1998 0:00,3/19/1998 0:00,61540,KICK HORSE,Human,MON,30,17
7006,FWS,2006,08-08-2006 00:00,08-09-2006 00:00,61540,HEADQUARTERS,Natural,MON,30,0.1
7007,FWS,2006,08-08-2006 00:00,08-09-2006 00:00,61540,TRISKY,Natural,MON,30,0.1
7008,FWS,2006,5/21/2006 0:00,5/21/2006 0:00,61540,SNAKE PIT,Natural,MON,30,0.1
7009,FWS,2003,08-06-2003 00:00,08-06-2003 00:00,61540,TOWER 2,Natural,MON,30,0.1
7010,FWS,1995,11-05-1995 00:00,11-05-1995 00:00,61532,MALL-POND,Human,MON,30,153
7011,FWS,1993,09-08-1993 00:00,09-08-1993 00:00,61532,ERICSON,Human,MON,30,24.8
7012,FWS,1985,6/22/1985 0:00,6/22/1985 0:00,61544,SMITH LAKE,Natural,MON,30,4.2
7013,FWS,2006,09-01-2006 00:00,09-02-2006 00:00,61544,MILE MARKER 91,Human,MON,30,1.4
7014,FWS,1985,05-06-1985 00:00,05-06-1985 00:00,61570,G 10E,Human,MON,30,1200
7015,FWS,1990,7/30/1990 0:00,7/30/1990 0:00,61570,G-14,Natural,MON,30,50
7016,FWS,1990,9/30/1990 0:00,,61570,HORSE CRK,Natural,MON,30,0.1
7017,FWS,1988,7/29/1988 0:00,7/29/1988 0:00,61570,BONEYARD,Human,MON,30,0.5
7018,FWS,1986,08-11-1986 00:00,08-11-1986 00:00,61570,TOWER 2,Natural,MON,30,0.5
7019,FWS,2000,08-01-2000 00:00,08-02-2000 00:00,61570,SANDHILLS,Natural,MON,30,60
7020,FWS,1996,08-02-1996 00:00,08-04-1996 00:00,61570,TOW BRIDGE,Natural,MON,30,15
7021,FWS,2005,5/26/2005 0:00,5/27/2005 0:00,61570,TAFT FIRE # 1,Human,MON,30,0.8
7022,FWS,2003,08-12-2003 00:00,10/27/2003 0:00,61570,WINSLOW,Natural,MON,30,13558
7023,FWS,1987,06-12-1987 00:00,06-12-1987 00:00,61524,WAR HORSE,Human,MON,30,75
7730,FWS,1988,8/20/1988 0:00,8/25/1988 0:00,62572,WILDERNESS,Natural,COL,8,6276
8148,FWS,1995,01-03-1995 00:00,01-03-1995 00:00,22520,COTTONWOOD,Human,NM,35,1
8154,FWS,2001,11-06-2001 00:00,11-06-2001 00:00,22520,DOZER,Human,NM,35,0.2
8155,FWS,2001,6/24/2001 0:00,6/24/2001 0:00,22520,HOLLIS,Natural,NM,35,8
8156,FWS,2001,6/16/2001 0:00,6/16/2001 0:00,22520,INDIAN,Human,NM,35,2
8157,FWS,1998,01-01-1998 00:00,01-01-1998 00:00,22520,HORSESHOE,Natural,NM,35,15
8158,FWS,1996,2/19/1996 0:00,2/19/1996 0:00,22520,FARREL,Human,NM,35,0.5
8159,FWS,1993,3/31/1993 0:00,3/31/1993 0:00,22520,UNIT 31,Human,NM,35,500
8160,FWS,1996,06-08-1996 00:00,06-11-1996 00:00,22520,SAN PEDRO,Human,NM,35,5975
8161,FWS,2000,2/20/2000 0:00,2/20/2000 0:00,22520,HIGHWAY 1,Human,NM,35,0.1
8162,FWS,2002,05-04-2002 00:00,05-04-2002 00:00,22520,SEVERITY,Human,NM,35,0
8163,FWS,2000,3/28/2000 0:00,3/30/2000 0:00,22520,UNIT 8,Human,NM,35,67
8164,FWS,2000,01-01-2000 00:00,01-01-2000 00:00,22520,SOB,Human,NM,35,0
8166,FWS,2002,05-03-2002 00:00,05-03-2002 00:00,22520,132-I25,Human,NM,35,0.5
8168,FWS,1994,5/13/1994 0:00,5/13/1994 0:00,22520,CAR2,Human,NM,35,0.1
8169,FWS,1994,5/15/1994 0:00,5/15/1994 0:00,22520,SUNDAY,Natural,NM,35,1
8170,FWS,2002,8/28/2002 0:00,8/28/2002 0:00,22520,SAN PASCAL,Natural,NM,35,5
8171,FWS,1997,06-05-1997 00:00,06-05-1997 00:00,22520,TAMARISK,Natural,NM,35,0.5
8172,FWS,1994,10-01-1994 00:00,10-01-1994 00:00,22520,RAIN,Natural,NM,35,0.5
8173,FWS,1999,07-08-1999 00:00,07-08-1999 00:00,22520,PIRO,Natural,NM,35,0.5
8174,FWS,2003,06-03-2003 00:00,06-04-2003 00:00,22520,FITE,Natural,NM,35,10
8175,FWS,2005,3/13/2005 0:00,3/13/2005 0:00,22520,RAILROAD,Natural,NM,35,4.8
8176,FWS,2005,4/26/2005 0:00,4/26/2005 0:00,22520,CHANNEL,Human,NM,35,0.5
8177,FWS,2005,5/29/2005 0:00,5/30/2005 0:00,22520,JUNIPER,Natural,NM,35,0.5
8178,FWS,2006,05-03-2006 00:00,05-11-2006 00:00,22520,MARCIAL,Human,NM,35,4818
8179,FWS,2006,06-08-2006 00:00,06-08-2006 00:00,22520,TIE,Human,NM,35,0.1
8189,FWS,1995,02-02-1995 00:00,02-02-1995 00:00,22510,OVERLOOK,Human,NM,35,0.2
8195,FWS,1998,02-12-1998 00:00,02-12-1998 00:00,22510,NORTHTRACT,Human,NM,35,0.1
8198,FWS,1995,6/19/1995 0:00,6/19/1995 0:00,22510,FLOODPLAIN,Natural,NM,35,185
8199,FWS,1995,07-05-1995 00:00,07-06-1995 00:00,22510,FIREWORKS,Human,NM,35,0.8
8201,FWS,2002,01-09-2002 00:00,01-09-2002 00:00,22510,UNIT7,Human,NM,35,2
8202,FWS,1998,07-04-1998 00:00,07-04-1998 00:00,22510,BRIDGE,Human,NM,35,1
8203,FWS,1998,07-08-1998 00:00,07-08-1998 00:00,22510,RIVER2,Natural,NM,35,2
8204,FWS,1998,7/20/1998 0:00,7/20/1998 0:00,22510,REFUGE,Natural,NM,35,3
8205,FWS,1998,7/31/1998 0:00,7/31/1998 0:00,22510,LATENIGHT,Natural,NM,35,0.1
8206,FWS,1993,5/21/1993 0:00,5/21/1993 0:00,22510,PLAYGROUND,Natural,NM,35,95
8207,FWS,2000,2/22/2000 0:00,2/22/2000 0:00,22510,FARM,Human,NM,35,2
8208,FWS,2000,03-05-2000 00:00,03-06-2000 00:00,22510,SANDHILL,Human,NM,35,1450
8209,FWS,1996,7/14/1996 0:00,7/14/1996 0:00,22510,EAST PECOS,Natural,NM,35,0.5
8210,FWS,1996,12-04-1996 00:00,12-04-1996 00:00,22510,COLLIER,Human,NM,35,15
8213,FWS,1999,02-02-1999 00:00,02-02-1999 00:00,22510,BITTER CR.,Human,NM,35,2
8215,FWS,1997,01-11-1997 00:00,01-11-1997 00:00,22510,COMANCE HI,Human,NM,35,5
8216,FWS,1994,4/14/1994 0:00,4/15/1994 0:00,22510,COTTONWOOD,Human,NM,35,3641
8218,FWS,1997,04-08-1997 00:00,04-08-1997 00:00,22510,RXBURN,Human,NM,35,85
8219,FWS,2002,08-05-2002 00:00,08-05-2002 00:00,22510,OXBOW 1,Natural,NM,35,3
8220,FWS,1997,05-08-1997 00:00,05-08-1997 00:00,22510,BOYSCOUT,Natural,NM,35,0.1
8221,FWS,1994,07-02-1994 00:00,07-03-1994 00:00,22510,CROSBY,Natural,NM,35,1367
8222,FWS,1994,07-05-1994 00:00,07-05-1994 00:00,22510,BITTER,Natural,NM,35,13
8223,FWS,1994,7/20/1994 0:00,7/20/1994 0:00,22510,SAND PIT,Natural,NM,35,0.5
8224,FWS,1997,07-04-1997 00:00,07-04-1997 00:00,22510,YAQUI,Human,NM,35,0.1
8225,FWS,1997,10/31/1997 0:00,10/31/1997 0:00,22510,HOLD OVER,Human,NM,35,25
8226,FWS,1999,11/17/1999 0:00,11/17/1999 0:00,22510,MM122,Human,NM,35,0.1
8227,FWS,2003,08-09-2003 00:00,08-09-2003 00:00,22510,BTR,Natural,NM,35,0.5
8228,FWS,2005,07-04-2005 00:00,07-04-2005 00:00,22220,HATCHERY,Human,NM,35,0.1
8230,FWS,2000,06-04-2000 00:00,06-04-2000 00:00,22582,LAKE,Natural,NM,35,70
8231,FWS,1997,7/20/1997 0:00,7/20/1997 0:00,22582,GALLINAS,Natural,NM,35,80
8232,FWS,2001,05-10-2001 00:00,05-10-2001 00:00,22582,EARNHART,Natural,NM,35,360
8234,FWS,1993,03-04-1993 00:00,03-04-1993 00:00,22581,SHATTUCK,Human,NM,35,101
8235,FWS,1993,03-05-1993 00:00,03-05-1993 00:00,22581,LAKE 14,Human,NM,35,10
8236,FWS,1999,01-12-1999 00:00,01-12-1999 00:00,22581,LAKE14,Human,NM,35,5
8237,FWS,1999,04-08-1999 00:00,04-08-1999 00:00,22581,WINDY,Human,NM,35,0.2
8241,FWS,2001,6/14/2001 0:00,6/15/2001 0:00,22522,DEEP WELL,Natural,NM,35,3840
8251,FWS,1998,6/30/1998 0:00,07-04-1998 00:00,22522,BOOTLEG,Natural,NM,35,1200
8252,FWS,2002,01-03-2002 00:00,01-03-2002 00:00,22522,BEACON,Natural,NM,35,4
8255,FWS,2002,3/30/2002 0:00,3/30/2002 0:00,22522,LORENZO,Human,NM,35,0.2
8256,FWS,2002,3/30/2002 0:00,3/30/2002 0:00,22522,MITSUBISHI,Human,NM,35,0.1
8257,FWS,1996,08-07-1996 00:00,08-07-1996 00:00,22522,ALAMO SPRI,Natural,NM,35,1.5
8259,FWS,2002,06-11-2002 00:00,06-11-2002 00:00,22522,SAND,Human,NM,35,0.1
8260,FWS,2002,6/15/2002 0:00,6/15/2002 0:00,22522,RAIL,Human,NM,35,0.1
8261,FWS,2002,6/16/2002 0:00,6/16/2002 0:00,22522,REST,Human,NM,35,0.1
8262,FWS,2002,07-04-2002 00:00,07-05-2002 00:00,22522,BOOT,Natural,NM,35,55
8263,FWS,2002,07-04-2002 00:00,07-04-2002 00:00,22522,SAL,Human,NM,35,0.1
8264,FWS,1994,7/21/1994 0:00,7/22/1994 0:00,22522,ALAMO SP,Natural,NM,35,4
8265,FWS,1994,7/21/1994 0:00,7/22/1994 0:00,22522,RED TANK,Natural,NM,35,22
8270,FWS,1993,06-01-1993 00:00,06-01-1993 00:00,22521,HEADQRTERS,Human,NM,35,1
8271,FWS,1993,5/20/1993 0:00,5/20/1993 0:00,22521,GOATMTN93,Human,NM,35,60
8273,FWS,1994,07-01-1994 00:00,07-04-1994 00:00,22521,SEEHORN 94,Natural,NM,35,3650
8274,FWS,2006,6/30/2006 0:00,07-07-2006 00:00,22521,LEAD CAMP,Natural,NM,35,2
8275,FWS,1988,07-11-1988 00:00,07-12-1988 00:00,84554,PT OFROCKS,Human,NEV,32,33
8276,FWS,2001,07-12-2001 00:00,07-12-2001 00:00,84554,ASHMED0W1,Natural,NEV,32,0.5
8277,FWS,2000,5/20/2000 0:00,,84554,ASH NA OUT,Human,NEV,32,0.2
8278,FWS,2000,08-04-2000 00:00,08-05-2000 00:00,84554,FAIRBANKS,Natural,NEV,32,753
8279,FWS,2002,08-06-2002 00:00,08-08-2002 00:00,84554,ASH,Human,NEV,32,90
8280,FWS,1997,3/20/1997 0:00,3/20/1997 0:00,84554,ASH MEADOW,Human,NEV,32,259
8281,FWS,1997,3/20/1997 0:00,3/20/1997 0:00,84554,PILE,Human,NEV,32,0.1
8282,FWS,2002,11/20/2002 0:00,11/20/2002 0:00,84554,CRYSTAL,Human,NEV,32,0.1
8283,FWS,2004,08-01-2004 00:00,08-04-2004 00:00,84554,LONGSTREET,Natural,NEV,32,1670
8284,FWS,2005,7/29/2005 0:00,08-01-2005 00:00,84554,MEADOWS,Human,NEV,32,311
8285,FWS,2004,9/28/2004 0:00,9/29/2004 0:00,84554,ASH,Human,NEV,32,1
8286,FWS,2005,03-09-2005 00:00,03-11-2005 00:00,84554,ASH,Human,NEV,32,80
8287,FWS,2005,6/15/2005 0:00,,84554,ROGERS,Human,NEV,32,0.1
8288,FWS,2000,08-03-2000 00:00,08-05-2000 00:00,84554,FWS 3,Natural,NEV,32,1100
8289,FWS,2001,07-12-2001 00:00,07-12-2001 00:00,84554,USFW1,Human,NEV,32,0.3
8290,FWS,1985,6/30/1985 0:00,07-01-1985 00:00,84555,SHEEP PEAK,Natural,NEV,32,3
8291,FWS,1987,6/28/1987 0:00,6/28/1987 0:00,84555,MORMON RD,Natural,NEV,32,0.1
8292,FWS,1987,7/24/1987 0:00,7/25/1987 0:00,84555,USFWS 1,Human,NEV,32,550
8293,FWS,1987,08-04-1987 00:00,08-06-1987 00:00,84555,USFW 2,Natural,NEV,32,0.1
8294,FWS,1987,08-09-1987 00:00,08-10-1987 00:00,84555,USFW 3,Natural,NEV,32,0.1
8295,FWS,1987,8/13/1987 0:00,8/14/1987 0:00,84555,USFW 4,Human,NEV,32,1.5
8296,FWS,1993,08-03-1993 00:00,08-03-1993 00:00,84555,ARROW 2,Natural,NEV,32,20
8297,FWS,1993,08-03-1993 00:00,08-04-1993 00:00,84555,ARROW 3,Natural,NEV,32,500
8298,FWS,1988,07-07-1988 00:00,07-07-1988 00:00,84555,SHEEPRANGE,Natural,NEV,32,2
8299,FWS,2004,6/28/2004 0:00,07-08-2004 00:00,84555,COYOTE SPRINGS,Natural,NEV,32,1054
8300,FWS,2004,7/16/2004 0:00,7/17/2004 0:00,84555,SHEEP RANGE,Natural,NEV,32,2
8301,FWS,2004,08-02-2004 00:00,08-03-2004 00:00,84555,LAMB,Natural,NEV,32,0.5
8302,FWS,2004,08-02-2004 00:00,08-03-2004 00:00,84555,PINENUT,Natural,NEV,32,0.1
8303,FWS,2005,7/25/2005 0:00,7/29/2005 0:00,84555,SAWMILL,Natural,NEV,32,0.5
8304,FWS,2005,08-02-2005 00:00,08-02-2005 00:00,84555,QUAIL SPRINGS,Natural,NEV,32,320
8305,FWS,2005,08-02-2005 00:00,08-05-2005 00:00,84555,ALAMO,Natural,NEV,32,0.5
8306,FWS,2005,7/30/2005 0:00,08-06-2005 00:00,84555,SHEEP,Natural,NEV,32,900
8307,FWS,2005,7/30/2005 0:00,7/31/2005 0:00,84555,VEGAS,Natural,NEV,32,4300
8308,FWS,2005,08-08-2005 00:00,08-08-2005 00:00,84555,PINENUT,Natural,NEV,32,0.1
8309,FWS,2005,08-07-2005 00:00,08-08-2005 00:00,84555,LONG,Natural,NEV,32,13
8310,FWS,2005,08-10-2005 00:00,,84555,WELLS,Natural,NEV,32,1
8311,FWS,2005,08-12-2005 00:00,8/13/2005 0:00,84555,GASS SPRINGS,Natural,NEV,32,210
8312,FWS,2005,8/19/2005 0:00,,84555,PEEKABOO,Natural,NEV,32,0.1
8313,FWS,2004,08-12-2004 00:00,,84555,SAWMILL,Natural,NEV,32,0.1
8314,FWS,2004,8/19/2004 0:00,8/20/2004 0:00,84555,EAST,Natural,NEV,32,4
8315,FWS,2004,8/16/2004 0:00,8/17/2004 0:00,84555,MM78,Natural,NEV,32,0.5
8316,FWS,2004,8/16/2004 0:00,8/17/2004 0:00,84555,DESPARATION,Natural,NEV,32,0.1
8317,FWS,2004,09-11-2004 00:00,09-12-2004 00:00,84555,GASS,Natural,NEV,32,0.1
8318,FWS,2005,6/23/2005 0:00,07-05-2005 00:00,84555,LAMB,Natural,NEV,32,6607
8319,FWS,2005,6/24/2005 0:00,07-05-2005 00:00,84555,WAMP,Natural,NEV,32,2000
8320,FWS,2005,6/22/2005 0:00,07-05-2005 00:00,84555,COYOTE,Natural,NEV,32,2468
8321,FWS,2005,6/22/2005 0:00,,84555,GASS,Natural,NEV,32,22000
8322,FWS,2006,7/20/2006 0:00,7/21/2006 0:00,84555,HIDDEN VALLEY,Natural,NEV,32,50
8323,FWS,2006,7/20/2006 0:00,7/23/2006 0:00,84555,WARM SPRINGS,Natural,NEV,32,100
8324,FWS,2006,7/20/2006 0:00,7/21/2006 0:00,84555,CORK,Natural,NEV,32,0.1
8325,FWS,2006,7/20/2006 0:00,7/23/2006 0:00,84555,MAYNARD,Natural,NEV,32,100
8326,FWS,2006,08-09-2006 00:00,08-09-2006 00:00,84555,HORSE CANYON,Natural,NEV,32,0.1
8327,FWS,2006,08-09-2006 00:00,,84555,ALAMO ROAD,Natural,NEV,32,0.1
8328,FWS,2006,8/13/2006 0:00,8/13/2006 0:00,84555,MORMON WELLS CAMP,Human,NEV,32,0.1
8329,FWS,2006,8/20/2006 0:00,8/20/2006 0:00,84555,PEEK-A-BOO2,Human,NEV,32,0.1
8330,FWS,2006,06-08-2006 00:00,06-09-2006 00:00,84555,COYOTE,Natural,NEV,32,100
8331,FWS,2006,06-08-2006 00:00,06-10-2006 00:00,84555,IRMA'S BUTTE,Natural,NEV,32,467
8332,FWS,2006,6/27/2006 0:00,07-01-2006 00:00,84555,VEGAS,Natural,NEV,32,21110
8333,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,84555,ELBOW,Natural,NEV,32,1
8334,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,84555,LITTLE,Natural,NEV,32,0.1
8335,FWS,2006,07-01-2006 00:00,07-02-2006 00:00,84555,GASS 1,Natural,NEV,32,8
8336,FWS,2006,07-01-2006 00:00,07-02-2006 00:00,84555,GASS 2,Natural,NEV,32,1
8337,FWS,2006,07-01-2006 00:00,07-10-2006 00:00,84555,GASS 3,Natural,NEV,32,18790
8338,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,84555,GASS 4,Natural,NEV,32,8
8339,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,84555,SAWMILL,Natural,NEV,32,40
8340,FWS,2006,07-01-2006 00:00,07-02-2006 00:00,84555,WARM,Natural,NEV,32,50
8341,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,84555,GASS 6,Natural,NEV,32,100
8342,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,84555,GASS 5,Natural,NEV,32,1
8343,FWS,2006,6/30/2006 0:00,6/30/2006 0:00,84555,TWIN,Natural,NEV,32,19
8344,FWS,2006,07-07-2006 00:00,07-08-2006 00:00,84555,QUAIL SPRINGS,Natural,NEV,32,6
8345,FWS,2006,07-06-2006 00:00,07-07-2006 00:00,84555,RANGE,Natural,NEV,32,155
8346,FWS,2006,07-09-2006 00:00,07-10-2006 00:00,84555,TUCKER,Natural,NEV,32,18
8347,FWS,2006,07-02-2006 00:00,07-02-2006 00:00,84555,RIGHT ELBOW,Natural,NEV,32,0.1
8348,FWS,2006,07-07-2006 00:00,07-08-2006 00:00,84555,MORMON PASS,Natural,NEV,32,0.1
8349,FWS,2006,07-04-2006 00:00,07-04-2006 00:00,84555,PEEKABOO,Natural,NEV,32,0.1
8350,FWS,2006,07-07-2006 00:00,07-07-2006 00:00,84555,3 YUCCA,Natural,NEV,32,0.1
8351,FWS,2006,7/19/2006 0:00,7/21/2006 0:00,84555,QUARTZITE,Natural,NEV,32,50
8352,FWS,1998,7/21/1998 0:00,7/21/1998 0:00,84555,FWS 1,Natural,NEV,32,0.1
8353,FWS,2000,7/14/2000 0:00,7/26/2000 0:00,84555,FWS 2,Natural,NEV,32,4
8354,FWS,2001,8/22/2001 0:00,8/23/2001 0:00,84555,USFW2,Natural,NEV,32,0.1
8355,FWS,1998,6/21/1998 0:00,6/21/1998 0:00,84555,MACK 2,Human,NEV,32,0.1
8356,FWS,1987,9/21/1987 0:00,9/21/1987 0:00,84553,MOAPA,Human,NEV,32,1
8357,FWS,2000,5/20/2000 0:00,,84553,NATURAL OU,Human,NEV,32,0.2
8358,FWS,2000,6/29/2000 0:00,6/30/2000 0:00,84553,PALM TREE,Natural,NEV,32,0.1
8359,FWS,1994,6/26/1994 0:00,6/27/1994 0:00,84553,WARMSPRING,Human,NEV,32,100
8360,FWS,2005,2/24/2005 0:00,2/24/2005 0:00,84553,MOAPA,Natural,NEV,32,0.1
8361,FWS,1994,07-06-1994 00:00,07-06-1994 00:00,84551,WILDLIFE,Human,NEV,32,0.3
8362,FWS,1984,1/26/1984 0:00,1/26/1984 0:00,84551,MAYNARD LK,Human,NEV,32,65
8363,FWS,1984,02-02-1984 00:00,02-02-1984 00:00,84551,BL.CANYON,Human,NEV,32,30
8364,FWS,1984,6/17/1984 0:00,6/17/1984 0:00,84551,DEADHORSE,Human,NEV,32,1
8365,FWS,1984,7/18/1984 0:00,7/19/1984 0:00,84551,PINENUT,Natural,NEV,32,0.3
8366,FWS,1989,5/24/1989 0:00,5/24/1989 0:00,84551,MAYNARD,Human,NEV,32,3
8367,FWS,1988,11/28/1988 0:00,11/28/1988 0:00,84551,LONE TREE,Human,NEV,32,2.5
8368,FWS,1992,12-09-1992 00:00,12-09-1992 00:00,84551,ENTRYWAY,Human,NEV,32,0.3
8369,FWS,2002,03-01-2002 00:00,03-01-2002 00:00,84551,TURN OUT,Human,NEV,32,0.2
8370,FWS,1995,12/15/1995 0:00,12/15/1995 0:00,84551,ROADSIDE,Human,NEV,32,0.2
8371,FWS,1996,4/28/1996 0:00,4/28/1996 0:00,84551,PAH1,Human,NEV,32,100
8372,FWS,2002,5/31/2002 0:00,06-01-2002 00:00,84551,PAHR1,Human,NEV,32,10
8373,FWS,2000,08-06-2000 00:00,08-06-2000 00:00,84551,TRASH,Human,NEV,32,0.1
8374,FWS,1998,10/21/1998 0:00,10/21/1998 0:00,84551,DANA,Natural,NEV,32,0.1
8375,FWS,1994,6/27/1994 0:00,6/27/1994 0:00,84551,POWER LINE,Human,NEV,32,0.5
8376,FWS,1999,05-11-1999 00:00,05-12-1999 00:00,84551,VEHICLE,Human,NEV,32,116
8377,FWS,2003,7/16/2003 0:00,7/17/2003 0:00,84551,BLACK ROCK,Natural,NEV,32,0.8
8378,FWS,2005,6/25/2005 0:00,6/26/2005 0:00,84551,MARSH,Human,NEV,32,2
8379,FWS,2006,8/16/2006 0:00,8/16/2006 0:00,84551,HIDDEN FOREST,Human,NEV,32,0.1
8380,FWS,2006,9/30/2006 0:00,9/30/2006 0:00,84551,PAHRANAGAT #1,Human,NEV,32,0.1
8381,FWS,2006,9/30/2006 0:00,9/30/2006 0:00,84551,PAHRANAGAT2,Human,NEV,32,0
8382,FWS,1999,05-11-1999 00:00,05-12-1999 00:00,84551,USFW1,Human,NEV,32,116
8383,FWS,1998,10/21/1998 0:00,10/21/1998 0:00,84551,USFW 2,Human,NEV,32,0.1
8384,FWS,1988,04-07-1988 00:00,04-07-1988 00:00,84570,I K PLUS,Human,NEV,32,450
8385,FWS,1991,04-04-1991 00:00,04-04-1991 00:00,84570,APRIL FOOL,Human,NEV,32,320
8386,FWS,1987,5/15/1987 0:00,5/15/1987 0:00,84570,II-E,Natural,NEV,32,15
8387,FWS,1997,08-09-1997 00:00,,84570,SM1,Natural,NEV,32,0.1
8388,FWS,1997,08-09-1997 00:00,,84570,SM2,Natural,NEV,32,0.1
8389,FWS,1991,08-04-1991 00:00,08-04-1991 00:00,84570,NORTH SUMP,Natural,NEV,32,4
8390,FWS,1997,11-05-1997 00:00,11-05-1997 00:00,84570,III-A,Human,NEV,32,2.5
8391,FWS,1995,09-05-1995 00:00,,84570,DUNE,Natural,NEV,32,0.1
8392,FWS,1998,3/21/1998 0:00,3/21/1998 0:00,84570,CNTY ROAD,Human,NEV,32,0.3
8393,FWS,1993,05-11-1993 00:00,05-11-1993 00:00,84570,EAST SUMP,Human,NEV,32,12
8394,FWS,1993,5/20/1993 0:00,,84570,BOAT LANDI,Natural,NEV,32,1.5
8395,FWS,1993,10/28/1993 0:00,10/29/1993 0:00,84570,UNIT 1 O W,Human,NEV,32,626
8396,FWS,1996,9/21/1996 0:00,9/23/1996 0:00,84570,RUBYNWR,Human,NEV,32,1917.6
8397,FWS,2001,05-12-2001 00:00,05-12-2001 00:00,84570,N MARSH,Natural,NEV,32,1
8398,FWS,1999,07-12-1999 00:00,07-12-1999 00:00,84570,SPARK,Human,NEV,32,0.1
8399,FWS,1994,11-01-1994 00:00,11-01-1994 00:00,84570,N SUMP,Human,NEV,32,200
8400,FWS,2001,08-09-2001 00:00,08-09-2001 00:00,84570,HAYMEADOW,Natural,NEV,32,0.1
8401,FWS,2003,8/29/2003 0:00,8/30/2003 0:00,84570,SOUTH MARSH,Natural,NEV,32,79
8402,FWS,2005,10-03-2005 00:00,10-03-2005 00:00,84570,RAMIRREZ,Human,NEV,32,0.1
8403,FWS,2004,8/14/2004 0:00,8/14/2004 0:00,84570,BADGER,Natural,NEV,32,0.8
8404,FWS,2005,5/28/2005 0:00,,84570,MAGPIE,Natural,NEV,32,0.1
8405,FWS,1997,8/19/1997 0:00,8/19/1997 0:00,84593,FENCELINE,Human,NEV,32,41
8406,FWS,1996,03-04-1996 00:00,03-04-1996 00:00,84593,WEST MARSH,Human,NEV,32,1540
8407,FWS,1999,2/20/1999 0:00,2/20/1999 0:00,84593,DUTCH BILL,Human,NEV,32,70
8895,FWS,1986,09-12-1986 00:00,09-12-1986 00:00,13588,ANKENN,Human,ORE,41,10
8896,FWS,1990,09-04-1990 00:00,09-04-1990 00:00,13588,ONE - ONLY,Human,ORE,41,2
